User-ID,ISBN,Rating
54453,0553288342,0.0
54453,074343627X,0.0
54474,0385504209,9.0
54493,0804106304,9.0
54497,0156027321,8.0
54497,0375403736,8.0
54497,0446531332,7.0
54497,0684801221,0.0
54507,0142001740,10.0
54511,0425169863,0.0
54511,0440241073,0.0
54511,0446611212,8.0
54511,0449217205,8.0
54511,0451173139,0.0
54511,0679781358,0.0
54511,0743418174,9.0
54511,0767902041,0.0
54528,0440236673,0.0
54528,044023722X,0.0
54528,0671027360,9.0
54528,0671027387,8.0
54528,0786868716,0.0
54547,034541389X,0.0
54547,0425180638,10.0
54547,0446607193,5.0
54564,0786868716,0.0
54564,0821766929,0.0
54578,0316168815,0.0
54578,0380789035,10.0
54578,0425129616,0.0
54578,0449221229,0.0
54578,0451204530,0.0
54578,0553214861,0.0
54589,0515126489,0.0
54605,0345402871,0.0
54605,0345417623,0.0
54605,0553280589,7.0
54605,0553292455,0.0
54605,0804106304,8.0
54605,080411109X,7.0
54605,0804114986,0.0
54622,0316693251,8.0
54622,0316769487,0.0
54622,0345380371,5.0
54622,0380804697,0.0
54622,0425157709,7.0
54622,0440225701,7.0
54622,0446608815,8.0
54622,0451187849,7.0
54622,0451191145,7.0
54622,0812522885,0.0
54624,044023722X,0.0
54624,0440241073,0.0
54624,0440241537,0.0
54628,0440236673,5.0
54630,0553284118,8.0
54632,0060931388,8.0
54638,0440236673,9.0
54643,1583456031,8.0
54649,0425182878,0.0
54649,0446611778,0.0
54652,0449223043,2.0
54652,0451167317,6.0
54653,0440226104,5.0
54655,0385504209,7.0
54704,0451184963,3.0
54713,0553569074,0.0
54716,0375727345,9.0
54730,0553212583,10.0
54751,0684818868,8.0
54752,0060929790,10.0
54757,0385505833,6.0
54758,0446606324,0.0
54783,067976402X,6.0
54808,055326611X,9.0
54808,0553377876,9.0
54812,0440498058,10.0
54816,0300060998,9.0
54817,0375403736,0.0
54817,0451167805,7.0
54817,0552999954,7.0
54817,0671855670,7.0
54817,0812505042,7.0
54818,0449215946,7.0
54818,0451191013,8.0
54823,0446605239,9.0
54833,0345361792,0.0
54833,0590015834,0.0
54866,0804114986,8.0
54876,0380018179,0.0
54884,0061090786,0.0
54884,0140042407,0.0
54884,0140042911,0.0
54884,0140177388,0.0
54884,0425154092,10.0
54884,0440213525,0.0
54884,0440224764,9.0
54884,0440234743,8.0
54884,0451137965,8.0
54884,0451197879,0.0
54884,0671722719,0.0
54889,0440225701,0.0
54889,044023722X,9.0
54889,0765300265,0.0
54895,0446605239,9.0
54898,0060934913,0.0
54898,0156907399,0.0
54898,0394561619,10.0
54898,0440215625,10.0
54898,0684874350,10.0
54898,0767903862,10.0
54898,0894805770,8.0
54898,8439719558,0.0
54911,0044408331,0.0
54911,0451172817,0.0
54911,0804114986,10.0
54913,0452280621,0.0
54932,0140275010,8.0
54965,0671001795,0.0
54968,0375725784,8.0
54968,0743418174,0.0
54968,0767902890,8.0
54970,0553348981,9.0
54970,0553349481,9.0
54983,0671868640,0.0
54983,0679439242,10.0
54997,0060938455,10.0
54997,0140077154,0.0
54997,0395739829,9.0
55006,014017737X,0.0
55006,0425163407,0.0
55006,0425169863,5.0
55006,0425180638,5.0
55006,0440215625,10.0
55006,0446310786,0.0
55006,0451454243,0.0
55006,0451524500,0.0
55006,0671034022,9.0
55006,0671617028,0.0
55013,0671525425,10.0
55021,0451524500,7.0
55027,0385504209,8.0
55027,0385511612,6.0
55027,039915079X,7.0
55027,0425170349,5.0
55027,0425191184,7.0
55027,0440234743,7.0
55027,0440236673,0.0
55027,044023722X,9.0
55027,0440241537,5.0
55027,0786868716,8.0
55049,0425152901,9.0
55065,0380710218,9.0
55065,0440241537,0.0
55065,0451137965,0.0
55065,0451187903,0.0
55065,0553288342,0.0
55067,0553377876,7.0
55072,0440241537,0.0
55075,0140049975,0.0
55075,0345366239,0.0
55075,0375707972,7.0
55075,0380018179,8.0
55075,0385486804,10.0
55075,0425146812,0.0
55075,0440212561,10.0
55075,0446606812,0.0
55075,0446610399,0.0
55075,0446672351,0.0
55075,0449912051,0.0
55075,0451137965,0.0
55075,0451140354,0.0
55075,0451166892,10.0
55075,0451167317,0.0
55075,0451186362,0.0
55075,0452282152,0.0
55075,055326611X,0.0
55075,0670825379,0.0
55075,0679433740,0.0
55075,0679760806,8.0
55075,0743418174,0.0
55075,1559703237,0.0
55086,055323370X,7.0
55097,0345378490,7.0
55097,0451167317,5.0
55141,0440216745,0.0
55142,0060517794,0.0
55142,0380977788,0.0
55142,0385336179,6.0
55142,0394720261,0.0
55142,0679720200,3.0
55144,014029628X,10.0
55161,0156439611,0.0
55161,0517122707,0.0
55161,0679760806,8.0
55163,0385498799,9.0
55168,0679781358,5.0
55178,0060938455,0.0
55178,014028009X,0.0
55178,0140298479,0.0
55178,0380789035,0.0
55178,0446365386,0.0
55178,0451156609,9.0
55178,0451163966,0.0
55178,0451191307,0.0
55178,0553351397,0.0
55178,0553562614,8.0
55178,0679720200,9.0
55178,0679736654,9.0
55178,0802132952,0.0
55180,0375507477,3.0
55184,0452282829,5.0
55187,0060162724,0.0
55187,0060175400,8.0
55187,0060199652,10.0
55187,0060652926,0.0
55187,0060922532,8.0
55187,006092988X,0.0
55187,006251279X,8.0
55187,014130636X,9.0
55187,0142001740,10.0
55187,0156528207,10.0
55187,0330267388,0.0
55187,0345354613,0.0
55187,0345404475,10.0
55187,0380701766,0.0
55187,0385299850,10.0
55187,0399501487,8.0
55187,0440224764,0.0
55187,0440241073,0.0
55187,0446310786,10.0
55187,0446323527,8.0
55187,0449213803,0.0
55187,0449214923,0.0
55187,0451169522,5.0
55187,0451175816,0.0
55187,0451207521,8.0
55187,0553213105,9.0
55187,0553263226,0.0
55187,0553280414,0.0
55187,0553283871,0.0
55187,0609608746,10.0
55187,0609610570,9.0
55187,0671001795,10.0
55187,0671024248,8.0
55187,0671517643,0.0
55187,0671823884,0.0
55187,0679736379,0.0
55187,0679745203,7.0
55187,067976402X,10.0
55187,068484477X,0.0
55187,0684853523,0.0
55187,0802135226,5.0
55187,0805208119,0.0
55187,0865471185,9.0
55187,0884481921,0.0
55187,193156146X,10.0
55194,0385486804,8.0
55194,0671041789,9.0
55197,0440225701,7.0
55197,0440234743,8.0
55202,0316788228,0.0
55202,0375707972,0.0
55202,0440235596,5.0
55202,044023722X,0.0
55202,0446603651,0.0
55202,0679433740,0.0
55203,0380710218,0.0
55203,0425158616,0.0
55203,0440235596,0.0
55203,0440241537,0.0
55203,0446601241,0.0
55203,0446612790,0.0
55203,068484477X,0.0
55203,0804101612,0.0
55203,0821773682,0.0
55217,8495501074,8.0
55244,3518368540,0.0
55251,0156528207,10.0
55253,0440498058,0.0
55257,0446608955,8.0
55272,0140074481,0.0
55272,0804106304,7.0
55322,0440236673,9.0
55336,0345438825,9.0
55339,3442442354,5.0
55356,0061031992,8.0
55356,0871136791,0.0
55356,1577311523,8.0
55359,0345342968,10.0
55375,0330294008,0.0
55375,0440435072,0.0
55375,0440498058,0.0
55376,0515116173,0.0
55379,0451204530,9.0
55395,0553274295,10.0
55398,0064403319,10.0
55398,0345391802,10.0
55398,034540288X,6.0
55398,0440498058,9.0
55398,0451160916,9.0
55398,0451161351,8.0
55398,0451188462,5.0
55398,0451197879,0.0
55398,0812504224,10.0
55407,0440225701,0.0
55407,0446607711,0.0
55407,0446608890,0.0
55407,0553561618,0.0
55409,0140062149,0.0
55412,0140133488,10.0
55412,0312267177,10.0
55412,0767915747,0.0
55414,0671041789,9.0
55418,0446609323,10.0
55418,0743219570,0.0
55419,0440234743,0.0
55421,014028009X,0.0
55421,0446612545,7.0
55438,031286583X,0.0
55438,0345361792,0.0
55438,0375727345,0.0
55438,0380010038,0.0
55438,0380018179,0.0
55438,0380756285,0.0
55438,0394404289,10.0
55438,0425167313,0.0
55438,0446610399,0.0
55438,0446611212,0.0
55438,0451167317,10.0
55438,0451191013,0.0
55438,0515122734,0.0
55438,074343627X,0.0
55438,0764227270,6.0
55441,0385502532,9.0
55441,0425158616,5.0
55441,044023722X,0.0
55441,0688170528,8.0
55441,1558216847,7.0
55441,1573225789,9.0
55448,0140481346,9.0
55448,0375400516,0.0
55448,0375725784,0.0
55448,0451523733,10.0
55448,0671617028,0.0
55454,0618002219,9.0
55457,0618127364,0.0
55466,0375727345,5.0
55471,034541389X,6.0
55486,0440241073,0.0
55486,0446611212,0.0
55486,0449211479,0.0
55486,0684874350,10.0
55487,0425178765,0.0
55487,0440241537,0.0
55490,0060929871,9.0
55490,0345298349,5.0
55490,034539657X,10.0
55490,0345402871,7.0
55490,034541005X,7.0
55490,0345441036,10.0
55490,0375708111,10.0
55490,0380710218,0.0
55490,0380789035,10.0
55490,0385075340,9.0
55490,0394701267,10.0
55490,0399142185,8.0
55490,0425033104,10.0
55490,0425043797,10.0
55490,0425164349,10.0
55490,0440405483,10.0
55490,0446359866,5.0
55490,0446601241,10.0
55490,0446607657,9.0
55490,0446611212,9.0
55490,0446612790,0.0
55490,0451132378,10.0
55490,0451142934,9.0
55490,0451156609,8.0
55490,0451170113,9.0
55490,0451177096,5.0
55490,0451191145,10.0
55490,0451524934,10.0
55490,0451526341,10.0
55490,0553277472,9.0
55490,0553582755,10.0
55490,0590427717,8.0
55490,0805062971,10.0
55490,1853260258,4.0
55490,1879181487,9.0
55492,0020264801,0.0
55492,0020427859,0.0
55492,0060175400,0.0
55492,0060922532,0.0
55492,0060929790,0.0
55492,0060977493,0.0
55492,0061003697,0.0
55492,0061008109,0.0
55492,0061008737,0.0
55492,0061015725,5.0
55492,006109174X,0.0
55492,0064400026,0.0
55492,0070212570,0.0
55492,0140042210,0.0
55492,0140042229,7.0
55492,0140042393,0.0
55492,0140042598,7.0
55492,0140042601,0.0
55492,0140043829,0.0
55492,0140049975,0.0
55492,0140057242,0.0
55492,0140132708,0.0
55492,0140298479,0.0
55492,0140340203,0.0
55492,014034294X,0.0
55492,0140374248,0.0
55492,0140433988,0.0
55492,0140707247,0.0
55492,0141301058,0.0
55492,0142001740,0.0
55492,0156907399,0.0
55492,0307021491,0.0
55492,0312953895,0.0
55492,0316602051,0.0
55492,0316693006,0.0
55492,0316969443,0.0
55492,0345282140,0.0
55492,0345298349,0.0
55492,0345342968,0.0
55492,0345361792,0.0
55492,0345370775,0.0
55492,0345380371,0.0
55492,034540288X,0.0
55492,0345409469,0.0
55492,034541389X,0.0
55492,0345444884,0.0
55492,0380002930,0.0
55492,0380018179,10.0
55492,0380534053,0.0
55492,0380700670,0.0
55492,0380709244,0.0
55492,0380710811,0.0
55492,0380729407,0.0
55492,0380754843,0.0
55492,0380778556,0.0
55492,0385315279,0.0
55492,038533348X,0.0
55492,0385337477,0.0
55492,0385479565,0.0
55492,0385505833,0.0
55492,0385511612,9.0
55492,0385729340,0.0
55492,0394702549,0.0
55492,0394717805,0.0
55492,0395083567,0.0
55492,0399151729,0.0
55492,0425076628,0.0
55492,0425083837,0.0
55492,0425099334,0.0
55492,0425147622,0.0
55492,0425157474,0.0
55492,0425162486,0.0
55492,0425169863,0.0
55492,0425178765,0.0
55492,0425180638,0.0
55492,0425182878,0.0
55492,0425189031,0.0
55492,0440121353,0.0
55492,0440131480,0.0
55492,0440158532,0.0
55492,0440170796,0.0
55492,044021145X,0.0
55492,0440212561,0.0
55492,0440213525,0.0
55492,0440215625,0.0
55492,0440216745,0.0
55492,0440217563,0.0
55492,044022165X,0.0
55492,044022425X,9.5
55492,0440224764,0.0
55492,0440226406,0.0
55492,0440227240,9.0
55492,0440234743,0.0
55492,0440235596,0.0
55492,044023574X,0.0
55492,044023672X,0.0
55492,0440241073,0.0
55492,0440241537,9.0
55492,0440403545,0.0
55492,0440487617,0.0
55492,0441004385,0.0
55492,0441068804,8.0
55492,0441810764,0.0
55492,0446310786,0.0
55492,0446314722,0.0
55492,0446341568,0.0
55492,0446359866,0.0
55492,0446365386,0.0
55492,0446511528,0.0
55492,0446527793,0.0
55492,0446601241,0.0
55492,0446602809,0.0
55492,0446603929,0.0
55492,0446604402,0.0
55492,0446605239,0.0
55492,0446606324,0.0
55492,0446606383,0.0
55492,0446606812,0.0
55492,0446607193,0.0
55492,0446607711,0.0
55492,0446608815,0.0
55492,0446608890,0.0
55492,0446608955,0.0
55492,0446611212,0.0
55492,0446611778,0.0
55492,0446612545,0.0
55492,0446612790,0.0
55492,0449207552,0.0
55492,0449211584,0.0
55492,0449211991,0.0
55492,0449212394,0.0
55492,0449212602,0.0
55492,0449214540,0.0
55492,0449214923,0.0
55492,0449221164,0.0
55492,0449221393,0.0
55492,0449237850,0.0
55492,0449702545,0.0
55492,0451124340,0.0
55492,0451128370,0.0
55492,0451131517,0.0
55492,0451132378,0.0
55492,0451137965,0.0
55492,0451166582,0.0
55492,0451166892,0.0
55492,0451167805,0.0
55492,0451169514,0.0
55492,0451169522,0.0
55492,0451173139,0.0
55492,0451177096,0.0
55492,0451187903,0.0
55492,0451191137,0.0
55492,0451191153,0.0
55492,0451200268,0.0
55492,0451204530,0.0
55492,0451521080,0.0
55492,0451521943,0.0
55492,0451523733,0.0
55492,0451526341,0.0
55492,0451528123,0.0
55492,0451627148,0.0
55492,0452279070,0.0
55492,0452280621,0.0
55492,0452282152,8.0
55492,0452282829,0.0
55492,0515103292,0.0
55492,0515117234,0.0
55492,0515119644,0.0
55492,0515122734,0.0
55492,0515137111,0.0
55492,0553207083,0.0
55492,0553208845,0.0
55492,0553210092,0.0
55492,0553210351,0.0
55492,0553211374,0.0
55492,0553212087,0.0
55492,0553212583,0.0
55492,0553212737,0.0
55492,0553213105,0.0
55492,0553213113,0.0
55492,0553213172,0.0
55492,0553214861,0.0
55492,0553256653,0.0
55492,055326611X,0.0
55492,0553268880,0.0
55492,0553272535,0.0
55492,0553275976,0.0
55492,0553277472,0.0
55492,0553278223,0.0
55492,0553279378,0.0
55492,0553280414,0.0
55492,0553290762,0.0
55492,0553296981,0.0
55492,0553569791,0.0
55492,0553574574,0.0
55492,055358149X,0.0
55492,0553582755,0.0
55492,0553582763,0.0
55492,0590423541,0.0
55492,0670825379,0.0
55492,0671001795,0.0
55492,0671027360,0.0
55492,0671524097,0.0
55492,067153288X,0.0
55492,0671617028,0.0
55492,0671722751,0.0
55492,0671722808,0.0
55492,0671722948,0.0
55492,0671735934,0.0
55492,0671743058,0.0
55492,0671761749,0.0
55492,0671776134,0.0
55492,0671880314,4.0
55492,0679411674,0.0
55492,0679745203,0.0
55492,0679756450,0.0
55492,067976402X,0.0
55492,0684801221,0.0
55492,068480154X,0.0
55492,0684833395,0.0
55492,0684842572,0.0
55492,0684843781,0.0
55492,0689710879,0.0
55492,0689711522,0.0
55492,068971310X,0.0
55492,074343627X,0.0
55492,0743442539,0.0
55492,0804106304,0.0
55492,080410753X,0.0
55492,080411109X,0.0
55492,0804114986,0.0
55492,0805060189,0.0
55492,0812535219,0.0
55492,0816714681,10.0
55492,0842355715,6.0
55492,0893754153,0.0
55492,1566196353,0.0
55492,1592246443,0.0
55493,0140067779,0.0
55493,0316693642,8.0
55493,0345361792,0.0
55493,0345368754,0.0
55493,0375507264,0.0
55493,0375727345,7.0
55493,0380789019,0.0
55493,0380789035,0.0
55493,0380804557,9.0
55493,0380817683,0.0
55493,0380977788,6.0
55493,0385333846,0.0
55493,0446531332,0.0
55493,0446606812,0.0
55493,0446670251,7.0
55493,0451177096,9.0
55493,0452282268,0.0
55493,067976402X,0.0
55493,067978148X,6.0
55493,080213825X,9.0
55516,0385505833,0.0
55523,0449912558,0.0
55526,0345272587,10.0
55537,0425154092,7.0
55548,0060915188,0.0
55548,0060920335,0.0
55548,0060922532,0.0
55548,0060929790,0.0
55548,0060929871,0.0
55548,0060938455,0.0
55548,0060987049,0.0
55548,0140092323,0.0
55548,014100018X,0.0
55548,0142001740,10.0
55548,0316969443,0.0
55548,034531221X,0.0
55548,0345331354,10.0
55548,0345342968,0.0
55548,0345368754,0.0
55548,0345378490,0.0
55548,0345380371,0.0
55548,0345387651,0.0
55548,034539092X,0.0
55548,0345391055,0.0
55548,0345402871,0.0
55548,034540288X,0.0
55548,0345417623,0.0
55548,0380018179,0.0
55548,0380778556,0.0
55548,0385503857,0.0
55548,0394743180,0.0
55548,0395578213,0.0
55548,0399142185,0.0
55548,0425080021,10.0
55548,0425083837,0.0
55548,0425138232,0.0
55548,0425158616,0.0
55548,0440194784,0.0
55548,044021145X,0.0
55548,0440212561,0.0
55548,0440216745,0.0
55548,0440220602,0.0
55548,044022165X,0.0
55548,0440224764,0.0
55548,0440236851,0.0
55548,0440241073,0.0
55548,0440439884,0.0
55548,0441810764,0.0
55548,0446310786,10.0
55548,0446329894,0.0
55548,0446352764,0.0
55548,0446378445,0.0
55548,0446603929,0.0
55548,0446605239,0.0
55548,0446606812,0.0
55548,0446607657,0.0
55548,0446608602,0.0
55548,0446608815,0.0
55548,0446608955,0.0
55548,0446612626,0.0
55548,0449212645,0.0
55548,0449212726,0.0
55548,0449217205,0.0
55548,0449219550,0.0
55548,0451183665,0.0
55548,0451191013,0.0
55548,0451196716,0.0
55548,0452276721,0.0
55548,0515119520,0.0
55548,0515121487,0.0
55548,0515126098,0.0
55548,0515129232,0.0
55548,0517122707,0.0
55548,0553212087,0.0
55548,0553212583,5.0
55548,0553213466,10.0
55548,055326611X,0.0
55548,0553268880,0.0
55548,0553273914,0.0
55548,0553278355,0.0
55548,0553289691,0.0
55548,0553571818,0.0
55548,0671039725,8.0
55548,0671218581,0.0
55548,0671660632,0.0
55548,0671761749,0.0
55548,0671880314,0.0
55548,0679736379,0.0
55548,0679736662,0.0
55548,067976402X,0.0
55548,068482499X,0.0
55548,0684843781,0.0
55548,068484477X,0.0
55548,068971310X,0.0
55548,0743418174,0.0
55548,0743421922,0.0
55548,0765342537,0.0
55548,0802132758,0.0
55548,0804106304,0.0
55548,0804114986,0.0
55548,0812534271,0.0
55548,0871136791,0.0
55548,193156146X,0.0
55550,0316769495,2.0
55550,0380018179,8.0
55550,0440145465,0.0
55550,0446329894,5.0
55550,0446343455,0.0
55559,0553133969,5.0
55561,0553141406,0.0
55562,0060175400,8.0
55562,0345391055,0.0
55562,0345417623,0.0
55562,0425143325,5.0
55562,0446611778,0.0
55567,0380710218,5.0
55583,0451177096,7.0
55591,0345391055,6.0
55593,0061056871,8.0
55607,0345378490,0.0
55607,0380710218,0.0
55607,0425162486,0.0
55607,0425178765,0.0
55607,0425180638,8.0
55607,0425191184,5.0
55607,0440241073,5.0
55607,0446310786,0.0
55607,0446607711,0.0
55607,0449212602,0.0
55607,0449225151,0.0
55607,0451198484,0.0
55607,0553275852,0.0
55607,0553290762,0.0
55607,0671024248,8.0
55607,0679733760,7.0
55607,0804114986,0.0
55620,0060652934,8.0
55631,0425179613,8.0
55631,0451172817,6.0
55631,0671039725,7.0
55631,0679743243,7.0
55637,0345441036,5.0
55655,0345443284,6.0
55655,0446607657,7.0
55660,0553260111,0.0
55670,0142001740,0.0
55688,0375400117,0.0
55719,0446610399,3.0
55725,0316969443,10.0
55734,0060987561,0.0
55734,0061097187,0.0
55734,0140298479,0.0
55734,0142000205,0.0
55734,0142001740,0.0
55734,0156027321,0.0
55734,0345370775,0.0
55734,0345378490,0.0
55734,0345443284,0.0
55734,0375727345,0.0
55734,0380710811,0.0
55734,0394551419,0.0
55734,0399501487,0.0
55734,0425143325,0.0
55734,0425180638,6.0
55734,0440170796,0.0
55734,0440173922,0.0
55734,044021145X,10.0
55734,0440220602,5.0
55734,044022165X,9.0
55734,0440235596,0.0
55734,044023672X,0.0
55734,0440236851,0.0
55734,044023722X,0.0
55734,0446329894,0.0
55734,0446601241,0.0
55734,0446606383,0.0
55734,0446607657,7.0
55734,0449223795,0.0
55734,0451128370,0.0
55734,0451132378,9.0
55734,0451168089,0.0
55734,0451170113,9.0
55734,0451172817,0.0
55734,0451177096,0.0
55734,0451202341,0.0
55734,0451206878,0.0
55734,0452282195,0.0
55734,0553260111,0.0
55734,0553266578,0.0
55734,0553275976,0.0
55734,0553278916,0.0
55734,0553287303,0.0
55734,0553288342,0.0
55734,0553297260,0.0
55734,0553575376,0.0
55734,0553582755,9.0
55734,0671027360,0.0
55734,0671038184,0.0
55734,0671525425,0.0
55734,067976402X,0.0
55734,074341196X,0.0
55734,0743418174,0.0
55736,0679728449,5.0
55742,0316776963,9.0
55751,0446604844,0.0
55751,0451184963,5.0
55751,0452282829,8.0
55751,080410753X,0.0
55751,0871136791,5.0
55757,0345361792,10.0
55760,0316776963,0.0
55765,0440236673,0.0
55772,0345384377,6.0
55776,0142000205,0.0
55777,0812924347,8.0
55779,0451177096,9.0
55779,0671024248,9.0
55782,0743422910,9.0
55787,0060199652,6.0
55787,0345417623,0.0
55787,067976402X,0.0
55787,068484477X,8.0
55789,0345370775,8.0
55789,0375727345,0.0
55789,0380002930,9.0
55789,0451184963,0.0
55793,0451142934,0.0
55799,014028009X,7.0
55799,0345361792,10.0
55799,0375502238,7.0
55799,038049163X,0.0
55799,039914563X,7.0
55799,0440215625,6.0
55799,0440241073,7.0
55799,0446360589,0.0
55799,0446606812,0.0
55799,0446610399,0.0
55799,0446611867,7.0
55799,0451197747,7.0
55811,0425167720,8.0
55811,0425182878,7.0
55814,0060921145,0.0
55821,0671776134,0.0
55846,0385488181,0.0
55858,0060175400,0.0
55858,0060557540,0.0
55858,014028009X,0.0
55858,0345380371,0.0
55858,034539657X,0.0
55858,0440220602,9.0
55858,0440225701,0.0
55858,0440226104,0.0
55858,0440236851,0.0
55858,0440241537,0.0
55858,0440439884,0.0
55858,0446360589,0.0
55858,0446365505,0.0
55858,0446604402,0.0
55858,0446609323,0.0
55858,0446611212,0.0
55858,0449207544,0.0
55858,0451184963,8.0
55858,0515137200,0.0
55858,0553210092,0.0
55858,0553212737,0.0
55858,0553582763,0.0
55858,0671027360,0.0
55858,0671038184,0.0
55858,0671041789,0.0
55858,0671524097,0.0
55858,067153288X,8.0
55858,0671617028,0.0
55858,0671690094,0.0
55858,0671759213,0.0
55858,0679745203,0.0
55858,0812504593,0.0
55858,1551668084,0.0
55889,0684874350,0.0
55892,0141180633,0.0
55892,0156027321,9.0
55892,0316602051,8.0
55892,0345360354,0.0
55892,0345388682,0.0
55892,0345402871,7.0
55892,034541389X,0.0
55892,0374117349,9.0
55892,037541603X,0.0
55892,0375502238,0.0
55892,0385503857,10.0
55892,0385729340,8.0
55892,0394577787,7.0
55892,0425178765,8.0
55892,0425182878,8.0
55892,0440221315,0.0
55892,044022165X,9.0
55892,0446359866,9.0
55892,0446604666,8.0
55892,0449005615,0.0
55892,0449212602,0.0
55892,0451175816,9.0
55892,0451183665,0.0
55892,0451191013,8.0
55892,0451202341,0.0
55892,0553272535,0.0
55892,0553289691,9.0
55892,0553561618,8.0
55892,0553569074,9.0
55892,0553582763,9.0
55892,0670894710,0.0
55892,0671042858,9.0
55892,0671726889,8.0
55892,067176991X,0.0
55892,0671880314,0.0
55892,074343627X,0.0
55892,0743518152,0.0
55892,0786868716,0.0
55892,0802132952,7.0
55892,0804114986,0.0
55892,0816714681,0.0
55892,1878424319,0.0
55898,0670894508,0.0
55908,0316346624,0.0
55914,0316769487,0.0
55923,0061015725,8.0
55927,0140250948,3.5
55927,014029628X,0.0
55927,0152001018,7.0
55927,0385504209,10.0
55927,0395083567,10.0
55927,0425097269,8.0
55927,0440405483,0.0
55927,0440487617,0.0
55927,0440498058,0.0
55927,0446310786,10.0
55927,0449212602,0.0
55927,0451191307,0.0
55927,0452272319,0.0
55927,0553213172,0.0
55927,0553213180,0.0
55927,0553273914,9.0
55927,0553278223,0.0
55927,0553296981,10.0
55927,0553582763,0.0
55927,0671027360,10.0
55927,067976402X,8.0
55927,0806994754,0.0
55927,0812504577,8.0
55927,0967673712,10.0
55927,1551664879,8.0
55927,156619315X,0.0
55938,0375727345,8.0
55946,0684833395,0.0
55955,014100018X,0.0
55955,0451526236,8.0
55955,0670878782,0.0
55955,1573227331,8.0
55961,0345378490,7.0
55961,0440213525,8.0
55962,031205436X,0.0
55973,0151002517,0.0
55973,0345384377,4.0
55973,0446310786,0.0
55973,0553260111,0.0
55973,0679740678,1.0
55986,0060929871,10.0
55989,0440236673,0.0
55993,0316969443,0.0
55999,0446608890,5.0
56007,0451166582,4.0
56011,1573229326,7.0
56019,0679723110,10.0
56026,0380730308,6.0
56028,0312420234,0.0
56031,0345391055,7.0
56039,0380789019,7.0
56039,0451128370,0.0
56039,0451177096,6.0
56039,0805062971,10.0
56039,229030039X,0.0
56044,0451168089,8.0
56045,0446605239,7.0
56081,0316782505,6.0
56094,0671001795,0.0
56103,155204145X,0.0
56110,0375760393,0.0
56110,0446611867,8.0
56143,0385479565,8.0
56157,0140092323,8.0
56157,0345285557,0.0
56157,0345378490,0.0
56157,0425083837,9.0
56157,0440131480,5.0
56157,0440224764,0.0
56157,0679745203,8.0
56157,0679750800,0.0
56157,067976402X,0.0
56165,0967370167,9.0
56167,0375726403,0.0
56183,0671743058,0.0
56185,0345378490,0.0
56193,0425180638,0.0
56193,0451184963,0.0
56193,0553260111,0.0
56193,0812589041,0.0
56198,0345391055,0.0
56198,0345424719,0.0
56198,0440213525,0.0
56198,0440220602,0.0
56198,0451184963,0.0
56201,0425143325,8.0
56215,0316777730,9.0
56216,0451161351,8.0
56231,0440241073,10.0
56246,0060512806,1.0
56246,0140043829,0.0
56246,0345331354,0.0
56246,039592720X,10.0
56246,0440241073,7.0
56246,074343627X,0.0
56246,1573229326,7.0
56271,0061056871,8.0
56271,0064404455,8.0
56271,014028009X,4.0
56271,014034294X,8.0
56271,0312988915,7.0
56271,0330294008,0.0
56271,0330375466,0.0
56271,0349105715,0.0
56271,0375700528,0.0
56271,0380819201,8.0
56271,0399501487,0.0
56271,042513945X,7.0
56271,0425179613,0.0
56271,0440212561,0.0
56271,0553278916,0.0
56271,0571203973,5.0
56271,0679777423,8.0
56271,0967673755,0.0
56271,1853260363,0.0
56272,0316143464,9.0
56272,0316776963,9.0
56272,0385722435,9.0
56272,0451206878,7.0
56272,0812580346,0.0
56272,1592400876,0.0
56273,0451170113,0.0
56276,8420478407,10.0
56307,0060932759,0.0
56307,0061015725,5.0
56307,0316693006,0.0
56307,0380819201,7.0
56307,0440224764,0.0
56307,0440225701,9.0
56307,044023722X,0.0
56307,0440241537,0.0
56307,0446608815,0.0
56307,0446611778,8.0
56307,0446612790,0.0
56307,0515128600,0.0
56307,0553211374,5.0
56307,0671001795,0.0
56307,0671027387,0.0
56307,0786890169,0.0
56307,155166674X,6.0
56307,1551667509,0.0
56309,0451186362,9.0
56313,0345443284,6.0
56323,0060955775,8.0
56323,0156528207,10.0
56323,0394404289,0.0
56323,0684839385,10.0
56341,0345443284,0.0
56341,0440118700,8.0
56341,0440220602,9.0
56341,0449002411,7.0
56355,0375506039,8.0
56360,0156027321,0.0
56360,0385504209,9.0
56360,0446359866,0.0
56360,0451155750,0.0
56360,0451166892,0.0
56360,0553269631,8.0
56360,1573227331,0.0
56378,0345370775,8.0
56386,0786864672,0.0
56391,0142002267,0.0
56391,0312283709,9.0
56391,0375404619,10.0
56391,0385503857,9.0
56391,0385509510,8.0
56391,0385720920,8.0
56391,0440212561,0.0
56391,0440215625,0.0
56391,0446310786,0.0
56391,0515137111,0.0
56391,0553569058,0.0
56391,0671001795,0.0
56391,0805063897,0.0
56391,1573223565,8.0
56391,1573229326,6.0
56395,0671027360,8.0
56399,0060977493,0.0
56399,0061015725,10.0
56399,0140042229,10.0
56399,0140042407,10.0
56399,0140177388,10.0
56399,0140252622,0.0
56399,0140258795,8.0
56399,014100018X,0.0
56399,0141180633,0.0
56399,0151446474,10.0
56399,0156997010,0.0
56399,031215125X,10.0
56399,031286504X,10.0
56399,031286583X,0.0
56399,0316955132,10.0
56399,0345316509,0.0
